review_id,user,rating,text,created_at,updated_at,likes,comments
kca://review:goodreads/amzn1.gr.review:goodreads.v1.xhEkk0VRAKRBZ14cMI7Dcg,Liliyana Halim,4,"Selesaiiiii! Dan sukaaa 🤩🤩🤩. Sejujurnya bingung mau ngomong apa tentang novel ini 🤭. Yang pasti aku cukup suka dengan terjemahannya apalagi di bagian awal bacanya terasa ringan juga heartwarming. Aku suka karena cukup banyak quotes yang bagus. Kalau buatku pribadi novel ini isinya seperti hal-hal yang kadang bisa terjadi dalam hidup kita, meskipun nggak sering terjadi tapi paling nggak pernah terjadi, dan jadi semacam pengingat lagi barangkali aku lupa 🤭. Karena aku bingung mau ngomong apa jadi aku akan bagikan beberapa quotesnya. Seperti kata Nyonya Yeom, “Hari ini ia mendapat kebaikan dan membalas kebaikan yang ia dapat. Nyonya Yeom pun memutuskan untuk menganggap bahwa itu sudah cukup untuk membuat harinya menjadi lebih baik.”<br />.<br />‘Kebahagiaan bukanlah sesuatu yang ada di atas jalan menuju sesuatu, tapi kebahagiaan adalah jalan itu sendiri. Dan kau harus bersikap baik karena semua orang yang kau temui sedang berjuang keras’.” (Dalam autobiografi Bob Dylan-“Chronicles”. (Hal 209).<br />.<br />Hidup adalah rangkaian penyelesaian masalah yang terus-menerus. Kalau memang harus menyelesaikan masalah, ia hanya mencoba memilih masalah yang baik untuk diselesaikan. (Hal 368).<br />.<br />“Rasanya akan menjadi lega jika ada yang mendengarkan ceritanya.”— “Tolong dengarkan juga cerita anak Ibu. Dengan demikian… semuanya akan menjadi lega. Meskipun sedikit.” (Hal 160).<br />.<br />Hidup adalah hubungan, dan hubungan adalah komunikasi. Aku sekarang menyadari bahwa kebahagiaan itu tidak jauh dan bisa ditemukan saat berbagi pikiran dengan orang-orang di sekitar. (Hal 375).<br />.<br />“Bos yang tidak menghargai karyawan membuat karyawan tidak menghargai pelanggan.” (Hal 78).",1673274789361.0,1713786138017.0,16,2
kca://review:goodreads/amzn1.gr.review:goodreads.v1.r59rbJseYOOLtMMjhAt_5A,Laura Tomas Avellana,3,"Sinceramente, esperaba más. La primera mitad del libro es una maravilla, pero justo cuando llegué a ese 50% leído, necesitaba que cambiara un poco, que no fuera todo igual (no digo más para no espoilear) y justo cambia, sí, pero a peor. <br /><br />La segunda mitad del libro se me ha hecho aburrida, sentía que se había perdido la “chispa” de la primera mitad del libro. <br />Y el final me ha parecido terrible, no me ha gustado nada.<br /><br />Es cierto que tengo un trauma todavía no superado con todo lo relacionado con la pandemia (mi salud mental se vio muy afectada y ahí seguimos trabajando para ir a mejor), pero de todas formas me ha parecido un final flojo, muy flojo, de aprovechar ese momento histórico para dar fin a la historia, sin buscar realmente un final acorde al personaje o a la propia historia. Casi hubiera preferido un final MÁS abierto si cabe. No me ha gustado nada, una pena 😢",1707909739933.0,1773272690861.0,17,1
kca://review:goodreads/amzn1.gr.review:goodreads.v1.CWlYnKd6Fk-Vsw06tl37ZQ,Odai Al-Saeed,5,من أمتع ما سوف تقرأ من أعمال مترجمة,1753996324679.0,1781042526460.0,17,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.23OwUFyDYwrmxIbMinbJ8g,Florencia,4,"ME EMOCIONÓ<br /><br />Libro propuesto por mi club de lectura para el mes de septiembre. Desde el inicio me llamó la atención porque jamás había leído una novela coreana y me ayudó a dilucidar un poco algunos aspectos culturales que me llamaron mucho la atención. Es una narración que en cada capítulo tiene un relato distinto, siguiendo un hilo conductor, estos relatos son muy del día a día lo que facilitó que empatizara con los personajes, por más de que pertenezcan a un contexto completamente diferente al mío. <br /><br />Arranco con los pros &amp; cons<br /><br />Lo que me gustó:<br /><br />🍙 Aprendí mucho con el libro sobre un país que desconocía completamente y sirvió de disparador para que continuara investigando por mi cuenta. <br /><br />🍙 La evolución del personaje principal está muy bien planteada a lo largo del libro. <br /><br />🍙 Hay un planteo sobre distintos valores realizados de manera muy sencilla, pero que termina enterneciendo profundamente. <br /><br />🍙 Un relato en particular logró emocionarme hasta las lágrimas, valoro muchísimo los libros que me movilizan de esa manera. <br /><br />🍙 Es una novela muy ligera de leer. <br /><br /><br />Lo que no me gustó tanto: <br /><br />🍘 Me hubiera gustado una vuelta de tuerca más al cierre del libro. <br /><br />🍘 Hubo un relato que me aburrió bastante, quizás porque la temática sobre la que giraba no me interesa en lo más mínimo. <br /><br />Más allá de esto, creo que es un libro ideal para leer en los momentos que uno necesite de una lectura que sea un mimo al corazón.",1727210401859.0,1762283658374.0,22,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.7ORu9YaJcQAx1M4rVf8gtg,Daniel,3,"Mit einem kleinen 24h-Laden ""Always"" bessert sich Frau Yeom ihre Rente auf. Die Geschäfte laufen nicht so gut und es reicht gerade so. Als sie ihre Tasche verliert, lernt sie einen Obdachlosen kennen, der diese für sie findet und verteidigt.<br />Nach anfänglichen Zweifeln lässt sie den Dok-Go genannten Mann in der Nachschicht arbeiten. Wir lernen in jedem einzelnen Kapiteln immer wieder Charaktere der Umgebung kennen und am Ende gibt es einen Twist, den ich nicht erwartet habe.<br />Die zunächst nett klingende Geschichte hat den Feel Good Vibe der asiatischen Literatur, die gerade nach Deutschland kommt, mit einem dunklen Twist.<br />Teilweise war es für mich harte Arbeit, dran zubleiben. Aber es hat mich am Ende doch bekommen.<br />3,5 Sterne mit leichter Tendenz zur Abwertung zu drei Sterne.",1764316624313.0,1775619808606.0,17,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.LKWsBfQ3BWWL6Q8Kj8ES8Q,Ibtissem Kaouadji,4,الرواية بسيطة في فكرتها، لكنها غنية بالمشاعر الصغيرة التي تظهر في الحوارات العفوية بين بطل الرواية والزبائن. أكثر ما جذبني هو كيف أن الكلام القليل أحيانًا يقول كل شيء — جملة واحدة يمكن أن تغيّر نظرتك للشخصية أو تلمّح لماضيها.<br /><br />أحببت الإحساس بالهدوء الذي تمنحه الرواية، وكأنك تقرأ في زاوية متجر صغير أثناء الليل. ليست مثالية، وبعض اللحظات كانت أبطأ مما يجب، لكن الحوارات والدفء الإنساني غطّى على ذلك بجدارة.<br />,1747326466671.0,1755645634797.0,14,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.tXUJLOIB3kK-njshDWho_g,Ana,4,Por vezes tudo o que necessitamos na vida é de uma mão amiga e de uma segunda oportunidade.😉💖,1737025182569.0,1781549321308.0,14,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.Qc6buGUWczrakH0ypT9cFQ,Nora,5,"Una historia que no me esperaba y que me ha asombrado. Muy fácil de leer, muy bonita y con grandes valores. El personaje principal es de estos que se te quedan dentro. La recomiendo",1743966361270.0,1764078200423.0,15,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.uPfksQwov3PeOQAR9NA0kg,Xiazki,4,3.5*,1716125856465.0,1716482113379.0,13,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.K13KlFw6RvqaZL_X-pZfOQ,Namo,4,My rating 4.5/5<br />เรื่องคืออ่านเพลินมากๆ ตอนแรกคิดว่าเรื่อยๆมากๆเลย แต่พอมาถึงจุดที่เครื่องติด ก็คือว่างไม่ได้เลย อยากอ่านตลอดเวลา<br />ฟีลของเรื่องคืออบอุ่นมาก ให้ข้อคิดต่างๆมากพอควรเลย <br />และที่สำคัญคืออยากกินอาหารเกาหลีมากกกกกก,1667353112183.0,1708227111194.0,13,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.M8CbgavK-SSNkMDpAs-Euw,Gabrielle Cunha,3,Gostei! Bem healing literature mesmo. De vez em quando uma leitura leve faz bem :),1708045054361.0,1779570024695.0,13,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.nZHGePcZ9249wlQ6v_icwg,Ewa (Fedra),3,"3,5",1737630629054.0,1757760664572.0,13,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.w3LxojK6aPsgbNFtJBQQ8g,Malacorda,4,"Una bella favola natalizia. Tanti buoni sentimenti che però sono messi giù sulla pagina con il dovuto garbo e con una certa cognizione di causa, quindi: sembra esserci del buonismo, eppure c'è tanto realismo. Storie di ultimi (se non proprio di miserabili) e di alcool, di ripartenze e di periferia, di alienazione e di ricerca del successo e di famiglie che si sbriciolano. Last but not least: i primi mesi di Covid sono descritti con lo stesso garbo di cui sopra, nessun catastrofismo, nessuna sentenza messianica, nessuna pretesa del tipo ""questi sono gli eventi che finiranno nei libri di storia"".<br />Ancora un last but not least: un bel protagonista, una figura fuori da qualsiasi cliché.",1762601719413.0,1763302005076.0,12,2
kca://review:goodreads/amzn1.gr.review:goodreads.v1.cUdxJqSaj79rgrxWj817Xw,Nora|KnyguDama,3,"Kaip ir viršelis taip ir istorija - nuspėjama, bet labai miela. Visos reikalingos varnelės, kad ramus vakaras būtų dar ir su jaukiu skaitiniu: nesuprasti žmonės, stereotipinis benamių vertinimas ir viena gera siela, kuri suteikia jiems šansą. O tas benamis, gavęs šansą, dar ir kitų gyvenimus pagerina. Holivudas? Holivudas, tik su korėjietiška ramybe.<br /><br />Žinokit, labiausiai man patiko tiek daug korėjietiškų maisto pavadinimų. Kadangi veiksmas vyksta mažoje krautuvėjė, tai ten visokie dienos patiekalai pardavinėjami ir užimą didelę scenos dalį. Googlinau, galvojau ar skanu, ar pasigaminčiau namie. Autentiško Gimbap labai paragaut norėčiau. Patiko toks visiškai tv serialo siužetas su skirtingais gyvenimais, vis iš kitur atsirandančiais veikėjais, problemom, kuriuos apjungia keistas, lokį primenantis benamis.<br /><br />Jauki, ramybės knyga. Man čiut per lengva, bet susiskaitė jaukiai.",1755152872414.0,1756795178219.0,20,0
kca://review:goodreads/amzn1.gr.review:goodreads.v1.1oCFFR_2hPS3pQCGO_KcJA,Vaso,3,"Η κυρία Γιομ, χάνει την τσάντα της κι αυτός που της την επιστρέφει είναι ένας άνθρωπος του περιθωρίου, που παλεύει να αρθρώσει μια λέξη λόγω του αλκοόλ. Όταν ένα βράδυ, διώχνει τους ληστές, του προτείνει να δουλέψει τη νυχτερινή βάρδια αρκεί να σταματήσει να πίνει. Όλοι θεωρούν λάθος την επιλογή αυτή, αλλά η καθημερινή επαφή με τους πελάτες και τους ανθρώπους, αλλάζει τη ζωή του Ντόγκου προς το καλύτερο. <br /><br />Αυτό το μικρό και ευκολοδιάβαστο βιβλίο, δείχνει πως η καλοσύνη της κυρίας Γιομ, κι η πίστη της στους ανθρώπους, βοήθησε τον Ντογκο να ενσωματωθεί. <br />Καμία φορά, μια απλή κίνηση, μπορεί να βοηθήσει έναν άνθρωπο στην πιο δύσκολη στιγμή του. Τα διάφορα περιστατικά που αναφέρονται, βοηθούν τον αναγνώστη να δει την πραγματικότητα πίσω από την εικόνα, και η ανάγκη της κυρίας Γιομ να βοηθήσει είναι λυτρωτική. <br /><br />Δεν είναι ένα βιβλίο που θα σας παρασύρει με τον έντονο συναισθηματικό κόσμο του, αλλά σίγουρα θα σας δείξει ότι δεν έχει χαθεί η ανθρωπιά.<br />",1777613811848.0,1782729852997.0,12,0
