stars,date,review
5,2024-02-26,"Dipertemukan lagi sama novel yang 'heart-warming' 🥺 Novel ini menceritakan kehidupan seorang tunawisma bermukim di stasiun Seoul yang dipanggil 'Dokdo' (yang berarti 'orang yang memeluk kesendirian'), kehidupan orang-orang di sekitar yang dipengaruhinya. Suatu hari, ia menemukan sebuah 'pouch' berisi dompet milik seorang nenek Yeom, mantan guru sejarah dan pemilik sebuah minimarket ALWAYS dan kemudian mengembalikannya. Peristiwa yang menjadi titik awal perubahan hidup Dokdo dan perubahan orang-orang di sekitar yang hidup masing-masing dipengaruhinya, di antaranya Sihyun, gadis pekerja paruh waktu yang masih belum memutuskan masa depannya, Seonsuk, seorang ibu paruh baya yang memikirkan masa depan anaknya, Kyungman, seorang karyawan kantoran yang melakukan 'honsul' (""minum-minum"" sendiri sepulang kerja) yang terkendala renggangnya hubungan dengan keluarga terutama anak-anak gadisnya, Inkung, seorang artis yang memilih beralih profesi menjadi penulis naskah, Minsik, anak laki-laki nenek Yeom, dan Kwak, seorang detektif swasta. Hampir setiap hal di dalam novel ini saya suka. Gambaran besarnya yang menceritakan hubungan antar manusia. Hubungan yang memanusiakan yang diperagakan melalui sikap menghormati nenek Yeom terhadap Dokdo yang seorang tunawisma. Kehangtan yang tercipta di antara nenek Yeom dan para karyawannya, pekerja paruh waktu. Cerita yang tidak terlalu terburu-buru dan dipaksakan, ketika perlu dua peristiwa bagi nenek Yeom sampai pada titik menawarkan pekerjaan paruh waktu di minimarketnya. Perlu dua peristiwa juga bagi Seonsuk untuk mengubah pandangannya terhadap Dokdo dari sinis menjadi menghargai. Sementara itu, diperlukan keseluruhan cerita bagi kita untuk memahami latar belakang dan kepribadian Dokdo yang ternyata sebelum menjadi tunawisma memiliki keunikan kehidupannya tersendiri. Dari kisah-kisah di dalam novel ini kita akan memahami bahwa masing-masing individu memiliki kompleksitasnya tersendiri. Alangkah terpujinya jika kita sesama manusia saling menghormati dengan tidak memicu kompleksitas baru bagi orang lain. Memperlakukan orang lain sebagaimana kita ingin diperlakukan dan tidak memperlakukannya sebagaimana kita tidak ingin diperlakukan."
3,2025-08-15,"Dar viena knyga, suteikianti mums progą susipažinti su itin tolimais kraštais. O tada, kai jau supažindina, tik dar kartą patvirtina, kad žmogiškumas, gerumas ir empatija yra universalūs dalykai, kuriems netrukdo nei sienos, nei kalbų barjerai, nei kultūros. Šiame romane pasakojama apie Jom Jongsukę, turinčią mažą parduotuvėlę ir benamį Doką, kuris, išgelbėjęs jos piniginę pasilieka Jom Jungsukės gyvenime. Moteris, nepaisant išankstinių nusistatymų, Dokui leidžia dirbti naktimis. Kitaip tariant – ji vyrui suteikia antrą šansą. Dokas pasirodė kaip itin įvairiaspalvis personažas, buvo smagu stebėti jo kismą. Vis tik pajutau, tarsi visa romano esmė ir išvados buvo padarytos per greit. Paskirti vos pora puslapių išlukštenti tokiai daugiasluoksnei asmenybei nepasirodė teisinga. Man parūpo Dokas ir jo likimas. Norėjosi mažiau didaktikos, daugiau atsakymų ar paaiškinimų. Gal net šiokio tokio epilogo. Romanas man kažkiek priminė „Kol dar neatšalo kava“ – apima jausmas, kad pasigavę anos sėkmę dabar ant to paties ar panašios veislės arkliuko joja kiti autoriai. Kavinukė, parduotuvėlė, senučiukai ir paslaptys, kelionės po praeitį viena ar kita forma. Viskas ima kartotis, retsykiais pasigendu originalumo. Žavėjo Doko nuoširdus noras dirbti, užsidirbti, nebūti našta. Ir įdomiausia, jis lyg įrodymas, kad daugiausia duoda mažiausiai turintys. Kažkodėl labai gerai jį įsivaizdavau, tarsį lokį toje mažiučiukėje krautuvėlėje, besistengiantį apsisukti ir atlikti viską tobulai. Graži knyga, nepaisant visko, buvo smagu skaityti. Tokios istorijos sušildo širdį, palieka kažką viduje. Man gal vos vos per saldu, bet neabejoju, kad tiems, kurie ieško jaukumo, tikrai patiks. Leidyklos dovana. Susitikime instagrame: https://www.instagram.com/gretosknygo..."
4,2025-04-18,عادية نعم ..عجبتني و انهيت قرائتها بدون تخطي الصفحات او السطور ..شخصيتها واضحة و حواراتها ممتعة
4,2025-09-07,"No wonder the title points to a “second chance” 🥹 — personal rate: 3.75 stars. Likewise, I started reading without any clue about the context. The deeper I went, the more I realised this isn’t any typical cozy, slice-of-life story. Instead, it brings a mixture of mystery, redemption, and that tender theme of second chances for every character presented. In the story, I met a homeless man called, Dok-go whose real identity no one knows. Through the kindness of Mrs. Yeom (the convenience store owner), he begins a new life as a night-shift worker. Plus, there was a reason Dok-go got hired! I honestly felt he was an interesting character. The story unfolds through multiple POVs, each tempting me to keep turning the pages as I watched these characters search earn — their own second chances. The beauty of this book when it touches on health, family, career, and relationships in a way that feels refreshing and hopeful, making me root for every little turnaround. Simply say, never ever judge people's background. A heartfelt read that I genuinely recommend experiencing with an open heart. I dive in just one seating and it healed me in a good way."
4,2025-05-02,"Agradam-me cada vez mais livros que demonstram vidas simples, e como os pequenos atos podem fazer a diferença. É uma narrativa pequena que vive principalmente das suas personagens, que cometem erros mas estão dispostas a mudar. Personagens que agarram nas segundas oportunidades da vida, e transformam a vida de outras pessoas. Gostei de acompanhar a loja de conveniência Always, observar como os clientes chegam destroçados aquela loja e com um simples gesto de interajuda as suas vidas são transformadas. Dokka depois de ter recebido ajuda da dona da loja, decide ajudar todos os que cruzam o seu caminho e seus atos de bondade levaram a uma lei do retorno. Pode não ser dos livros mais surpreendentes. O mistério em volta de Dokka pode desapontar um pouco, principalmente pelo final inconclusivo. Mas é a leitura perfeita para esquecermos da maldade do mundo, e nos relembrar que são estes gestos de bondade que fazem realmente a diferença. Podemos todos como uma simples palavra amiga ajudar alguém."
5,2024-12-03,"De «La asombrosa tienda de la señora Yeom» resaltaría a sus personajes porque ésta es una novela de personajes, de seres reales y cercanos que tienen sus problemas, sus dramas personales, su visión de la vida que les ha tocado lidiar y que no cesan en conseguir sus metas. Resultan simples y predecibles, estereotipos de modos de ser; pero hay que destacar en ellos su humanidad. Una novela que nos lleva a reflexionar en varios momentos y a ponernos en el otro lado y comprobar que no todo ocurre según lo que hemos planificado. Kim Ho-Yeon escribe una historia amable, esperanzadora, intentando ser inspiradora en la búsqueda del feel good (sentirse bien). Los valores que transmite son muy positivos y la sencillez argumental hace que la lectura resulte agradable. En definitiva, es una novela que me ha gustado leer, que me ha tenido entretenido y que me ha hecho sentir bien con un final que no me esperaba y algún que otro giro que me ha mantenido intrigado."
4,2022-06-17,"When I decided to buy this book, I was thinking to myself that I needed an easy, heartwarming book at the moment. This book is exactly what I was looking for. I couldn't give it 5 stars because some of the parts are not as comforting as I WISH it could be. But I guess life is not always so convenient, isn't it? ตอนตัดสินใจซื้อเล่มนี้คืออยู่ในอารมณ์ว่าอยากอ่านเรื่องราวที่เรียบง่ายและสามารถปลอบประโลมใจเฉา ๆ ของเราในตอนนั้น ซึ่งนับว่าเล่มนี้ตรงตามโจทย์ที่ว่าเลย มันเรื่อย ๆ แต่ก็น่าดึงดูดอย่างน่าประหลาด บางทีก็ทำให้อมยิ้มหรือหัวเราะออกมาได้เลย แต่ที่ให้ 5 ดาวไม่ได้เพราะบางตอนเรารู้สึกว่าเราอยากให้มันมอบความหวังเล็ก ๆ ให้เรามากกว่านี้ แต่ก็นั่นแหละ ""การมีชีวิตอยู่ก็มีเรื่องไม่สะดวกแบบนี้แหละ"" เนอะ.."
2,2025-02-17,"DNF op 40%. Zoals bij veel boeken in dit genre, is het een verhaal dat gaat over mens-zijn, zonder écht dichtbij de mens te komen. Je observeert de personages van een afstandje en ziet ze nooit écht iets bloot geven. Daardoor wist het me helemaal niet te raken en kwam ik niet lekker in het verhaal. Ik las al eerder wat boeken uit dit genre (Aziatische healing fiction), maar na dit boek ben ik er wel echt uit dat dit genre niks voor mij is. De boeken voelen allemaal zo afstandelijk, vrij basaal en zelfs een beetje kinderlijk of zo… En dat terwijl de insteek vaak erg goed is. Geef mij toch maar iets levendigers, rauwers, iets dat dichterbij komt, waarvan je gaat nadenken of echt iets gaat voelen."
5,2024-05-11,"WONDERFUL BOOK I DON’T EVEN KNOW WHAT TO SAY I got so attached to some of the characters such as Shi-Hyeon, the old lady who owned the convenience store and even Dok-Go himself. It looked like a simple random silly book but there’s so much more to it, the depth the characters are presented with every other chapter made me fixated on every single line of this book. The amount of tears I cried during the last chapter and SPECIALLY that last page, just him telling us about his memory coming back … I loved it so so so much."
4,2022-03-04,﻿원 플러스 원. 편의점에서 가장 좋아하는 메뉴는 원 플러스 원으로 결정된다는 건 만고의 진리인가보다. 편의와 효율성을 최고로 여기는 요즘 세상에 여러모로 불편하긴 하지만 사람을 신뢰하고 소중히 여기는 마음이 느껴지는 청파동 모퉁이의 작은 편의점 이야기를 참 행복하게 읽었다. 그 따스함은 어디에서부터 시작되었을까? 서울역 홈리스였던 독고씨를 편의점 직원으로 거둬준 사장님의 마음으로부터 돈보다는 사람을 더 중시 여길 줄 아는 직원들과 주위 사람들의 마음이 온기로 연결되어 주위로 퍼져나가는 걸 보면 나도 슬쩍 그 연결 고리에 끼어보고 싶어진다.
4,2024-03-09,"Bardzo przyjemna lektura, prowadząca do wielu refleksji na temat sensu życia, przemijania i szukania radości w najmniejszych chwilach oraz elementach świata. Historia zdecydowanie mnie urzekła i pokazała, że szczęście i oczyszczenie to często wybór. A zakończenie… coś pięknego i tak głębokiego… By się odrodzić, czasem trzeba powrócić do początków i przeżyć je na nowo. ❤️‍🩹❤️‍🩹"
3,2025-04-07,ممتعة وتأخذك من ضغوطات حياتك اليومية الى عالم اخر..
4,2023-04-05,A series of warm stories happened at a convenience store in Seoul. Nothing impressive but just couldn’t stop reading.
4,2023-06-11,책 너무 오래 동안 읽어서 처음에 어떤 느낌 드렀는지 기억 잘 안 나는데 재미있게 봤다. 모르는 단어는 처음보다 끝에 더 많이 나왔다 그런데 웬만한 내용 다 이해했다. 많은 다양한 사람들의 삶에 대해 알 수 있어서 좋았다.
2,2024-09-21,Empieza muy bien pero ha acabado no gustándome
